comment_id,content_id,comment_text,created_at,nlp_label
CM005011,C04424,Needed this reminder today.,2026-07-29 17:00:00,Relatable
CM005012,C01506,What app did you use to make this?,2026-04-17 15:00:00,Neutral
CM005013,C03219,Where can I find more information?,2026-01-31 17:00:00,Neutral
CM005014,C02708,You described my situation perfectly.,2026-01-08 01:00:00,Relatable
CM005015,C04428,This made me feel understood.,2026-01-22 14:00:00,Relatable
CM005016,C04398,This advice did not help me.,2026-01-09 08:00:00,Neutral
CM005017,C04727,This is painfully accurate but helpful.,2026-05-20 22:00:00,Neutral
CM005018,C04587,Nice explanation.,2026-04-02 18:00:00,Neutral
CM005019,C03142,I had not thought about it this way.,2026-05-01 17:00:00,Neutral
CM005020,C02303,Finally someone put this feeling into words.,2026-07-02 18:00:00,Relatable
CM005021,C02233,This topic is worth discussing.,2026-06-21 23:00:00,Neutral
CM005022,C02124,This topic is worth discussing.,2026-06-11 14:00:00,Neutral
CM005023,C03108,I have been struggling with the same thing for months.,2026-04-26 13:00:00,Relatable
CM005024,C00895,I saved this because it explains how I feel.,2026-08-06 16:00:00,Relatable
CM005025,C01995,I saved this because it explains how I feel.,2026-05-28 22:00:00,Relatable
CM005026,C01651,Thanks for sharing.,2026-04-14 16:00:00,Neutral
CM005027,C00686,Finally someone put this feeling into words.,2026-07-08 08:00:00,Relatable
CM005028,C04180,Where can I find more information?,2026-02-09 06:00:00,Neutral
CM005029,C03078,I had not thought about it this way.,2026-08-16 13:00:00,Neutral
CM005030,C01423,Good point.,2026-01-19 08:00:00,Neutral
CM005031,C03781,The editing is clean.,2026-05-05 22:00:00,Neutral
CM005032,C00301,Nice explanation.,2026-03-01 11:00:00,Neutral
CM005033,C03614,I had not thought about it this way.,2026-07-04 12:00:00,Neutral
CM005034,C00142,I don't agree with this.,2026-05-02 15:00:00,Neutral
CM005035,C02635,The editing is clean.,2026-07-06 22:00:00,Neutral
CM005036,C00881,This is painfully accurate but helpful.,2026-03-09 08:00:00,Neutral
CM005037,C04326,This made me feel understood.,2026-07-09 15:00:00,Relatable
CM005038,C04316,How long is the full video?,2026-07-03 16:00:00,Neutral
CM005039,C03865,This topic is worth discussing.,2026-07-19 00:00:00,Neutral
CM005040,C03654,Thanks for sharing.,2026-06-09 15:00:00,Neutral
CM005041,C03826,This is exactly what I needed to hear today.,2026-07-11 01:00:00,Relatable
CM005042,C00187,"This is so relatable, thank you for saying it.",2026-04-14 15:00:00,Relatable
CM005043,C03302,This made me feel understood.,2026-06-01 16:00:00,Relatable
CM005044,C01943,Interesting perspective.,2026-06-22 17:00:00,Neutral
CM005045,C02228,Good point.,2026-07-04 08:00:00,Neutral
CM005046,C04165,I had not thought about it this way.,2026-04-22 13:00:00,Neutral
CM005047,C04102,Nice explanation.,2026-06-23 12:00:00,Neutral
CM005048,C02623,Thanks for sharing.,2026-01-11 13:00:00,Neutral
CM005049,C03283,This made me feel understood.,2026-01-28 01:00:00,Relatable
CM005050,C04827,Good point.,2026-06-28 11:00:00,Neutral
CM005051,C04292,I thought I was the only one dealing with this.,2026-01-05 14:00:00,Relatable
CM005052,C04855,What app did you use to make this?,2026-06-10 00:00:00,Neutral
CM005053,C03749,You described my situation perfectly.,2026-06-24 13:00:00,Relatable
CM005054,C04971,Finally someone put this feeling into words.,2026-05-07 04:00:00,Relatable
CM005055,C03285,I thought I was the only one dealing with this.,2026-05-17 22:00:00,Relatable
CM005056,C02968,Thanks for sharing.,2026-02-05 09:00:00,Neutral
CM005057,C04727,I don't agree with this.,2026-03-20 15:00:00,Neutral
CM005058,C00797,Where can I find more information?,2026-05-05 13:00:00,Neutral
CM005059,C04989,This made me feel understood.,2026-07-18 03:00:00,Relatable
CM005060,C00012,Thanks for sharing.,2026-03-04 22:00:00,Neutral
CM005061,C02372,This is painfully accurate but helpful.,2026-08-06 05:00:00,Neutral
CM005062,C01506,I saved this because it explains how I feel.,2026-08-24 04:00:00,Relatable
CM005063,C03627,Needed this reminder today.,2026-05-20 17:00:00,Relatable
CM005064,C04369,Interesting perspective.,2026-04-23 14:00:00,Neutral
CM005065,C00402,I had not thought about it this way.,2026-07-11 09:00:00,Neutral
CM005066,C01236,Nice explanation.,2026-07-09 23:00:00,Neutral
CM005067,C04449,Nice explanation.,2026-05-30 02:00:00,Neutral
CM005068,C04256,This is exactly what I needed to hear today.,2026-05-19 08:00:00,Relatable
CM005069,C02084,The editing is clean.,2026-06-09 20:00:00,Neutral
CM005070,C02305,This is painfully accurate but helpful.,2026-07-18 15:00:00,Neutral
CM005071,C00584,What app did you use to make this?,2026-04-03 13:00:00,Neutral
CM005072,C01415,The editing is clean.,2026-04-23 07:00:00,Neutral
CM005073,C00368,Interesting perspective.,2026-05-15 06:00:00,Neutral
CM005074,C00813,Thanks for sharing.,2026-05-20 17:00:00,Neutral
CM005075,C00800,This is painfully accurate but helpful.,2026-02-17 13:00:00,Neutral
CM005076,C03989,This is painfully accurate but helpful.,2026-04-27 19:00:00,Neutral
CM005077,C01786,This feels too generalized.,2026-06-21 23:00:00,Relatable
CM005078,C00344,Needed this reminder today.,2026-08-17 07:00:00,Relatable
CM005079,C03927,I had not thought about it this way.,2026-01-04 23:00:00,Neutral
CM005080,C03627,Interesting perspective.,2026-02-01 03:00:00,Neutral
CM005081,C02706,Not sure this applies to everyone.,2026-04-14 14:00:00,Neutral
CM005082,C01850,You described my situation perfectly.,2026-03-26 12:00:00,Relatable
CM005083,C01113,Interesting perspective.,2026-07-20 21:00:00,Neutral
CM005084,C03534,I had not thought about it this way.,2026-05-14 08:00:00,Neutral
CM005085,C00134,I thought I was the only one dealing with this.,2026-04-20 05:00:00,Relatable
CM005086,C00596,I saved this because it explains how I feel.,2026-01-22 16:00:00,Relatable
CM005087,C01636,I found this confusing.,2026-01-09 13:00:00,Neutral
CM005088,C01621,Finally someone put this feeling into words.,2026-07-23 10:00:00,Relatable
CM005089,C00792,This made me feel understood.,2026-05-18 17:00:00,Relatable
CM005090,C04695,This made me feel understood.,2026-07-30 22:00:00,Relatable
CM005091,C04005,Needed this reminder today.,2026-04-21 01:00:00,Relatable
CM005092,C01682,You described my situation perfectly.,2026-02-20 06:00:00,Relatable
CM005093,C01724,This topic is worth discussing.,2026-05-28 07:00:00,Neutral
CM005094,C04845,This is exactly what I needed to hear today.,2026-08-16 14:00:00,Relatable
CM005095,C02320,Good point.,2026-01-28 12:00:00,Neutral
CM005096,C02832,Good point.,2026-05-29 15:00:00,Neutral
CM005097,C04481,This is painfully accurate but helpful.,2026-03-12 01:00:00,Neutral
CM005098,C04474,I saved this because it explains how I feel.,2026-05-24 12:00:00,Relatable
CM005099,C01742,This is painfully accurate but helpful.,2026-05-05 21:00:00,Neutral
CM005100,C01476,Thanks for sharing.,2026-03-26 08:00:00,Neutral
CM005101,C02912,Finally someone put this feeling into words.,2026-03-16 10:00:00,Relatable
CM005102,C03977,How long is the full video?,2026-05-18 20:00:00,Neutral
CM005103,C02314,What app did you use to make this?,2026-05-13 06:00:00,Neutral
CM005104,C04165,This feels too generalized.,2026-03-04 10:00:00,Relatable
CM005105,C04500,Thanks for sharing.,2026-03-17 20:00:00,Neutral
CM005106,C03988,You described my situation perfectly.,2026-01-09 09:00:00,Relatable
CM005107,C04190,I have been struggling with the same thing for months.,2026-03-29 12:00:00,Relatable
CM005108,C02925,This made me feel understood.,2026-06-28 00:00:00,Relatable
CM005109,C00007,Needed this reminder today.,2026-07-16 20:00:00,Relatable
CM005110,C02454,This is exactly what I needed to hear today.,2026-08-20 19:00:00,Relatable
CM005111,C04939,I saved this because it explains how I feel.,2026-05-25 20:00:00,Relatable
CM005112,C01973,"This is so relatable, thank you for saying it.",2026-01-22 15:00:00,Relatable
CM005113,C01498,This made me feel understood.,2026-01-24 22:00:00,Relatable
CM005114,C01372,This is painfully accurate but helpful.,2026-05-25 05:00:00,Neutral
CM005115,C03669,I thought I was the only one dealing with this.,2026-02-14 05:00:00,Relatable
CM005116,C00044,This topic is worth discussing.,2026-03-03 21:00:00,Neutral
CM005117,C00847,I don't agree with this.,2026-04-04 02:00:00,Neutral
CM005118,C04755,This topic is worth discussing.,2026-04-01 17:00:00,Neutral
CM005119,C02798,What app did you use to make this?,2026-06-02 05:00:00,Neutral
CM005120,C00642,How long is the full video?,2026-03-10 06:00:00,Neutral
CM005121,C01736,I thought I was the only one dealing with this.,2026-06-01 06:00:00,Relatable
CM005122,C00218,This is painfully accurate but helpful.,2026-01-17 10:00:00,Neutral
CM005123,C04091,I saved this because it explains how I feel.,2026-07-09 16:00:00,Relatable
CM005124,C01202,This is painfully accurate but helpful.,2026-08-27 19:00:00,Neutral
CM005125,C01483,Needed this reminder today.,2026-02-01 13:00:00,Relatable
CM005126,C03993,What app did you use to make this?,2026-05-19 21:00:00,Neutral
CM005127,C02541,I have been struggling with the same thing for months.,2026-07-26 21:00:00,Relatable
CM005128,C00844,Where can I find more information?,2026-05-17 03:00:00,Neutral
CM005129,C01331,Needed this reminder today.,2026-08-05 10:00:00,Relatable
CM005130,C00043,Nice explanation.,2026-05-20 19:00:00,Neutral
CM005131,C01352,You described my situation perfectly.,2026-01-11 09:00:00,Relatable
CM005132,C00287,How long is the full video?,2026-01-21 02:00:00,Neutral
CM005133,C04250,I have been struggling with the same thing for months.,2026-06-28 02:00:00,Relatable
CM005134,C02247,Nice explanation.,2026-04-06 18:00:00,Neutral
CM005135,C04228,Needed this reminder today.,2026-07-30 06:00:00,Relatable
CM005136,C01200,Interesting perspective.,2026-08-12 18:00:00,Neutral
CM005137,C00349,Nice explanation.,2026-02-16 06:00:00,Neutral
CM005138,C04154,Good point.,2026-05-14 07:00:00,Neutral
CM005139,C03647,I saved this because it explains how I feel.,2026-06-18 12:00:00,Relatable
CM005140,C01741,Good point.,2026-04-07 09:00:00,Neutral
CM005141,C04934,This made me feel understood.,2026-08-02 11:00:00,Relatable
CM005142,C04648,The editing is clean.,2026-02-21 12:00:00,Neutral
CM005143,C01014,You described my situation perfectly.,2026-03-11 13:00:00,Relatable
CM005144,C01743,How long is the full video?,2026-03-01 21:00:00,Neutral
CM005145,C00594,This made me feel understood.,2026-02-14 03:00:00,Relatable
CM005146,C01819,How long is the full video?,2026-07-14 18:00:00,Neutral
CM005147,C00471,This is painfully accurate but helpful.,2026-07-20 05:00:00,Neutral
CM005148,C01000,This topic is worth discussing.,2026-06-04 22:00:00,Neutral
CM005149,C02224,This is exactly what I needed to hear today.,2026-02-18 21:00:00,Relatable
CM005150,C04606,Not sure this applies to everyone.,2026-03-21 11:00:00,Neutral
CM005151,C03450,You described my situation perfectly.,2026-01-30 02:00:00,Relatable
CM005152,C03666,What app did you use to make this?,2026-08-06 07:00:00,Neutral
CM005153,C01156,I don't agree with this.,2026-05-05 18:00:00,Neutral
CM005154,C03154,Where can I find more information?,2026-01-05 20:00:00,Neutral
CM005155,C01991,Finally someone put this feeling into words.,2026-08-13 13:00:00,Relatable
CM005156,C04738,I don't agree with this.,2026-07-04 12:00:00,Neutral
CM005157,C02021,This is painfully accurate but helpful.,2026-06-08 21:00:00,Neutral
CM005158,C04423,I had not thought about it this way.,2026-05-09 07:00:00,Neutral
CM005159,C01851,Nice explanation.,2026-01-19 08:00:00,Neutral
CM005160,C02096,Finally someone put this feeling into words.,2026-08-05 12:00:00,Relatable
CM005161,C03761,How long is the full video?,2026-01-22 02:00:00,Neutral
CM005162,C02827,You described my situation perfectly.,2026-07-31 22:00:00,Relatable
CM005163,C01708,Thanks for sharing.,2026-01-20 22:00:00,Neutral
CM005164,C00526,I saved this because it explains how I feel.,2026-03-19 05:00:00,Relatable
CM005165,C04771,I had not thought about it this way.,2026-08-31 00:00:00,Neutral
CM005166,C03947,The editing is clean.,2026-01-09 09:00:00,Neutral
CM005167,C04422,I have been struggling with the same thing for months.,2026-04-13 01:00:00,Relatable
CM005168,C02320,You described my situation perfectly.,2026-07-31 00:00:00,Relatable
CM005169,C03742,You described my situation perfectly.,2026-01-01 20:00:00,Relatable
CM005170,C00631,You described my situation perfectly.,2026-07-20 01:00:00,Relatable
CM005171,C01401,I saved this because it explains how I feel.,2026-03-11 22:00:00,Relatable
CM005172,C04766,The editing is clean.,2026-02-08 17:00:00,Neutral
CM005173,C02780,The editing is clean.,2026-08-22 12:00:00,Neutral
CM005174,C04663,You described my situation perfectly.,2026-05-10 01:00:00,Relatable
CM005175,C01566,This feels too generalized.,2026-05-04 08:00:00,Relatable
CM005176,C00320,Needed this reminder today.,2026-04-01 20:00:00,Relatable
CM005177,C03631,How long is the full video?,2026-08-04 14:00:00,Neutral
CM005178,C00759,I had not thought about it this way.,2026-06-25 23:00:00,Neutral
CM005179,C01745,I thought I was the only one dealing with this.,2026-06-23 08:00:00,Relatable
CM005180,C01736,I thought I was the only one dealing with this.,2026-07-30 14:00:00,Relatable
CM005181,C02206,I thought I was the only one dealing with this.,2026-03-26 17:00:00,Relatable
CM005182,C02553,I have been struggling with the same thing for months.,2026-06-01 04:00:00,Relatable
CM005183,C00339,This advice did not help me.,2026-01-26 10:00:00,Neutral
CM005184,C03138,This is exactly what I needed to hear today.,2026-08-18 20:00:00,Relatable
CM005185,C02025,This topic is worth discussing.,2026-04-04 11:00:00,Neutral
CM005186,C01326,Interesting perspective.,2026-01-13 11:00:00,Neutral
CM005187,C04906,Nice explanation.,2026-03-04 14:00:00,Neutral
CM005188,C01562,Finally someone put this feeling into words.,2026-04-07 03:00:00,Relatable
CM005189,C01684,Thanks for sharing.,2026-01-16 05:00:00,Neutral
CM005190,C00288,Finally someone put this feeling into words.,2026-03-26 11:00:00,Relatable
CM005191,C04389,Nice explanation.,2026-04-27 19:00:00,Neutral
CM005192,C03334,Thanks for sharing.,2026-03-03 13:00:00,Neutral
CM005193,C02337,I saved this because it explains how I feel.,2026-07-07 02:00:00,Relatable
CM005194,C00260,I found this confusing.,2026-03-29 13:00:00,Neutral
CM005195,C01490,"This is so relatable, thank you for saying it.",2026-08-07 20:00:00,Relatable
CM005196,C00664,This is painfully accurate but helpful.,2026-01-31 18:00:00,Neutral
CM005197,C00749,What app did you use to make this?,2026-07-09 10:00:00,Neutral
CM005198,C01259,Where can I find more information?,2026-05-02 11:00:00,Neutral
CM005199,C00801,This feels too generalized.,2026-07-13 17:00:00,Relatable
CM005200,C00685,Thanks for sharing.,2026-03-19 16:00:00,Neutral
CM005201,C04552,I had not thought about it this way.,2026-07-20 11:00:00,Neutral
CM005202,C01618,This is exactly what I needed to hear today.,2026-05-23 16:00:00,Relatable
CM005203,C03522,This topic is worth discussing.,2026-03-06 16:00:00,Neutral
CM005204,C03476,Where can I find more information?,2026-04-14 04:00:00,Neutral
CM005205,C00947,I have been struggling with the same thing for months.,2026-02-12 02:00:00,Relatable
CM005206,C00766,This advice did not help me.,2026-01-02 02:00:00,Neutral
CM005207,C03421,Interesting perspective.,2026-04-07 22:00:00,Neutral
CM005208,C03332,This topic is worth discussing.,2026-05-08 22:00:00,Neutral
CM005209,C03399,How long is the full video?,2026-06-22 05:00:00,Neutral
CM005210,C03367,This made me feel understood.,2026-05-14 10:00:00,Relatable
CM005211,C00555,"This is so relatable, thank you for saying it.",2026-03-11 07:00:00,Relatable
CM005212,C02059,Nice explanation.,2026-07-24 10:00:00,Neutral
CM005213,C01955,I don't agree with this.,2026-08-28 10:00:00,Neutral
CM005214,C03572,This is painfully accurate but helpful.,2026-03-11 22:00:00,Neutral
CM005215,C02422,Nice explanation.,2026-06-06 21:00:00,Neutral
CM005216,C00194,Finally someone put this feeling into words.,2026-06-29 13:00:00,Relatable
CM005217,C02298,This is exactly what I needed to hear today.,2026-01-09 05:00:00,Relatable
